"277","","TBPulDate","Date","","","","","Date","Entry","","","","TBPulDatexEntry","202","Legacy field.  Diagnosis date if patient has a diagnosis of pulmonary TB.  Replaced by TBPulArtDate.","","","Legacy field.  Diagnosis date if patient has a diagnosis of pulmonary TB.  Replaced by TBPulArtDate.","100","","","",""
"278","","TBPulDxNote","Text","","","","","Text","Entry","","","","TBPulDxNotexEntry","203","Legacy field.  Pulmonary TB diagnosis note.","","","Legacy field.  Pulmonary TB diagnosis note.","43","","","",""
"279","","CD4BaseDate","Date","","","","","Date","Entry","","","","CD4BaseDatexEntry","204","Legacy field.  Date corresponding to CD4 baseline value.  Replaced by CD4GovBaseDate.","","","Legacy field.  Date corresponding to CD4 baseline value.  Replaced by CD4GovBaseDate.","85","","","",""
"280","","Version","Text","","","","","Text","Entry","","","","VersionxEntry","205","Database version.","","","Database version.","17","","","",""
"281","","ReferenceDate","Global","(Date)","","","","Global(Date)","Entry","(Date)","","","ReferenceDatexEntry","206","Reference date: the date the user defines as the reference point for determining the number of days that have elapsed since the patient's last recorded visit or provision at the pharmacy.  This is a global field, meaning that the user only needs to enter a date in one record and that value is then applied to all records (i.e., no need to enter the date in more than one record).","","","Reference date: the date the user defines as the reference point for determining the number of days that have elapsed since the patient's last recorded visit or provision at the pharmacy.  This is a global field, meaning that the user only needs to enter a date in one record and that value is then applied to all records (i.e., no need to enter the date in more than one record).","380","","","",""
"282","","BirthYr","Number","Required value~Strict data type: ""Numeric Only""~Only allow values in the range from ""1939"" to ""2004""~Message: ""Please enter the patient's YEAR of birth.  This is a required value.  Click on ""Yes"" to override the requirement.""~Indexed","","","","Number","IDCard","Required value~Strict data type: ""Numeric Only""~Only allow values in the range from ""1939"" to ""2004""~Message: ""Please enter the patient's YEAR of birth.  This is a required value.  Click on ""Yes"" to override the requirement.""","Required value~Strict data type: ""Numeric Only""~Only allow values in the range from ""1939"" to ""2004""~Message: ""Please enter the patient's YEAR of birth.  This is a required value.  Click on ""Yes"" to override the requirement.""","Required valueStrict data type: ""Numeric Only""Only allow values in the range from ""1939"" to ""2004""Message: ""Please enter the patient's YEAR of birth.  This is a required value.  Click on ""Yes"" to override the requirement.""","BirthYrxIDCard","1","Year of birth.","","Required valueStrict data type: ""Numeric Only""Only allow values in the range from ""1939"" to ""2004""Message: ""Please enter the patient's YEAR of birth.  This is a required value.  Click on ""Yes"" to override the requirement.""","Year of birth.Required valueStrict data type: ""Numeric Only""Only allow values in the range from ""1939"" to ""2004""Message: ""Please enter the patient's YEAR of birth.  This is a required value.  Click on ""Yes"" to override the requirement.""","14","","","",""
"283","","BirthMonth","Number","Strict data type: ""Numeric Only""~Only allow values in the range from ""1"" to ""12""","","","","Number","IDCard","Strict data type: ""Numeric Only""~Only allow values in the range from ""1"" to ""12""","Strict data type: ""Numeric Only""~Only allow values in the range from ""1"" to ""12""","Strict data type: ""Numeric Only""Only allow values in the range from ""1"" to ""12""","BirthMonthxIDCard","2","Month of birth.","","Strict data type: ""Numeric Only""Only allow values in the range from ""1"" to ""12""","Month of birth.Strict data type: ""Numeric Only""Only allow values in the range from ""1"" to ""12""","15","","","",""
"284","","BirthDay","Number","Strict data type: ""Numeric Only""~Only allow values in the range from ""1"" to ""31""","","","","Number","IDCard","Strict data type: ""Numeric Only""~Only allow values in the range from ""1"" to ""31""","Strict data type: ""Numeric Only""~Only allow values in the range from ""1"" to ""31""","Strict data type: ""Numeric Only""Only allow values in the range from ""1"" to ""31""","BirthDayxIDCard","3","Day of birth.","","Strict data type: ""Numeric Only""Only allow values in the range from ""1"" to ""31""","Day of birth.Strict data type: ""Numeric Only""Only allow values in the range from ""1"" to ""31""","13","","","",""
"285","","Surname","Text","Required value~Indexed","","","","Text","IDCard","Required value","Required value","Required value","SurnamexIDCard","4","Surname.","","Required value","Surname.Required value","8","","","",""
"286","","FirstName","Text","Required value~Indexed","","","","Text","IDCard","Required value","Required value","Required value","FirstNamexIDCard","5","First name.","","Required value","First name.Required value","11","","","",""
"287","","Height","Number","Required value~Strict data type: ""Numeric Only""~Only allow values in the range from ""20"" to ""280""~Maximum number of characters = 3~Message: ""Please enter the patient's height in centimeters.  This is a required value.  Click on ""Yes"" to override this requirement.""~Indexed","","","","Number","IDCard","Required value~Strict data type: ""Numeric Only""~Only allow values in the range from ""20"" to ""280""~Maximum number of characters = 3~Message: ""Please enter the patient's height in centimeters.  This is a required value.  Click on ""Yes"" to override this requirement.""","Required value~Strict data type: ""Numeric Only""~Only allow values in the range from ""20"" to ""280""~Maximum number of characters = 3~Message: ""Please enter the patient's height in centimeters.  This is a required value.  Click on ""Yes"" to override this requirement.""","Required valueStrict data type: ""Numeric Only""Only allow values in the range from ""20"" to ""280""Maximum number of characters = 3Message: ""Please enter the patient's height in centimeters.  This is a required value.  Click on ""Yes"" to override this requirement.""","HeightxIDCard","6","Height (cm).","","Required valueStrict data type: ""Numeric Only""Only allow values in the range from ""20"" to ""280""Maximum number of characters = 3Message: ""Please enter the patient's height in centimeters.  This is a required value.  Click on ""Yes"" to override this requirement.""","Height (cm).Required valueStrict data type: ""Numeric Only""Only allow values in the range from ""20"" to ""280""Maximum number of characters = 3Message: ""Please enter the patient's height in centimeters.  This is a required value.  Click on ""Yes"" to override this requirement.""","12","","","",""
"288","","PepID","Text","Validation calculation = If((LeftWords(PepID, 1) <> ""ju"" and LeftWords(PepID, 1) <> ""mh"" and LeftWords(PepID, 1) <> ""uc"" and~LeftWords(PepID, 1) <> ""nm"" and LeftWords(PepID, 1) <> ""lu"" and LeftWords(PepID, 1) <> ""um"") or TextToNum(MiddleWords(PepID, 2, 1)) < 4~or TextToNum(MiddleWords(PepID, 2, 1)) > 10 or Length(MiddleWords(PepID, 2, 1)) <> 2 or TextToNum(RightWords(PepID, 1)) < 1 or~TextToNum(RightWords(PepID, 1)) > 9999 or Length(RightWords(PepID, 1)) <> 4 or PatternCount(PepID, "" "")>0 or PatternCount(PepID, ""-"")<>2~or Int(TextToNum(RightWords(PepID, 1))) <> TextToNum(RightWords(PepID, 1)), 0, 1)~Required value~Unique values only~Message: ""PEPFAR ID # is a required value, must be unique, and must follow the Site-YY-Patient # format (example: JU-05-0029).  Click on~""Yes"" to override this requirement. ""~Indexed","","","","Text","IDCard","Validation calculation = If((LeftWords(PepID, 1) <> ""ju"" and LeftWords(PepID, 1) <> ""mh"" and LeftWords(PepID, 1) <> ""uc"" and~LeftWords(PepID, 1) <> ""nm"" and LeftWords(PepID, 1) <> ""lu"" and LeftWords(PepID, 1) <> ""um"") or TextToNum(MiddleWords(PepID, 2, 1)) < 4~or TextToNum(MiddleWords(PepID, 2, 1)) > 10 or Length(MiddleWords(PepID, 2, 1)) <> 2 or TextToNum(RightWords(PepID, 1)) < 1 or~TextToNum(RightWords(PepID, 1)) > 9999 or Length(RightWords(PepID, 1)) <> 4 or PatternCount(PepID, "" "")>0 or PatternCount(PepID, ""-"")<>2~or Int(TextToNum(RightWords(PepID, 1))) <> TextToNum(RightWords(PepID, 1)), 0, 1)~Required value~Unique values only~Message: ""PEPFAR ID # is a required value, must be unique, and must follow the Site-YY-Patient # format (example: JU-05-0029).  Click on~""Yes"" to override this requirement. ""","Validation calculation = If((LeftWords(PepID, 1) <> ""ju"" and LeftWords(PepID, 1) <> ""mh"" and LeftWords(PepID, 1) <> ""uc"" and~LeftWords(PepID, 1) <> ""nm"" and LeftWords(PepID, 1) <> ""lu"" and LeftWords(PepID, 1) <> ""um"") or TextToNum(MiddleWords(PepID, 2, 1)) < 4~or TextToNum(MiddleWords(PepID, 2, 1)) > 10 or Length(MiddleWords(PepID, 2, 1)) <> 2 or TextToNum(RightWords(PepID, 1)) < 1 or~TextToNum(RightWords(PepID, 1)) > 9999 or Length(RightWords(PepID, 1)) <> 4 or PatternCount(PepID, "" "")>0 or PatternCount(PepID, ""-"")<>2~or Int(TextToNum(RightWords(PepID, 1))) <> TextToNum(RightWords(PepID, 1)), 0, 1)~Required value~Unique values only~Message: ""PEPFAR ID # is a required value, must be unique, and must follow the Site-YY-Patient # format (example: JU-05-0029).  Click on~""Yes"" to override this requirement. ""","Validation calculation = If((LeftWords(PepID, 1) <> ""ju"" and LeftWords(PepID, 1) <> ""mh"" and LeftWords(PepID, 1) <> ""uc"" andLeftWords(PepID, 1) <> ""nm"" and LeftWords(PepID, 1) <> ""lu"" and LeftWords(PepID, 1) <> ""um"") or TextToNum(MiddleWords(PepID, 2, 1)) < 4or TextToNum(MiddleWords(PepID, 2, 1)) > 10 or Length(MiddleWords(PepID, 2, 1)) <> 2 or TextToNum(RightWords(PepID, 1)) < 1 orTextToNum(RightWords(PepID, 1)) > 9999 or Length(RightWords(PepID, 1)) <> 4 or PatternCount(PepID, "" "")>0 or PatternCount(PepID, ""-"")<>2or Int(TextToNum(RightWords(PepID, 1))) <> TextToNum(RightWords(PepID, 1)), 0, 1)Required valueUnique values onlyMessage: ""PEPFAR ID # is a required value, must be unique, and must follow the Site-YY-Patient # format (example: JU-05-0029).  Click on""Yes"" to override this requirement. ""","PepIDxIDCard","7","PEPFAR ID number.","","Validation calculation = If((LeftWords(PepID, 1) <> ""ju"" and LeftWords(PepID, 1) <> ""mh"" and LeftWords(PepID, 1) <> ""uc"" andLeftWords(PepID, 1) <> ""nm"" and LeftWords(PepID, 1) <> ""lu"" and LeftWords(PepID, 1) <> ""um"") or TextToNum(MiddleWords(PepID, 2, 1)) < 4or TextToNum(MiddleWords(PepID, 2, 1)) > 10 or Length(MiddleWords(PepID, 2, 1)) <> 2 or TextToNum(RightWords(PepID, 1)) < 1 orTextToNum(RightWords(PepID, 1)) > 9999 or Length(RightWords(PepID, 1)) <> 4 or PatternCount(PepID, "" "")>0 or PatternCount(PepID, ""-"")<>2or Int(TextToNum(RightWords(PepID, 1))) <> TextToNum(RightWords(PepID, 1)), 0, 1)Required valueUnique values onlyMessage: ""PEPFAR ID # is a required value, must be unique, and must follow the Site-YY-Patient # format (example: JU-05-0029).  Click on""Yes"" to override this requirement. ""","PEPFAR ID number.Validation calculation = If((LeftWords(PepID, 1) <> ""ju"" and LeftWords(PepID, 1) <> ""mh"" and LeftWords(PepID, 1) <> ""uc"" andLeftWords(PepID, 1) <> ""nm"" and LeftWords(PepID, 1) <> ""lu"" and LeftWords(PepID, 1) <> ""um"") or TextToNum(MiddleWords(PepID, 2, 1)) < 4or TextToNum(MiddleWords(PepID, 2, 1)) > 10 or Length(MiddleWords(PepID, 2, 1)) <> 2 or TextToNum(RightWords(PepID, 1)) < 1 orTextToNum(RightWords(PepID, 1)) > 9999 or Length(RightWords(PepID, 1)) <> 4 or PatternCount(PepID, "" "")>0 or PatternCount(PepID, ""-"")<>2or Int(TextToNum(RightWords(PepID, 1))) <> TextToNum(RightWords(PepID, 1)), 0, 1)Required valueUnique values onlyMessage: ""PEPFAR ID # is a required value, must be unique, and must follow the Site-YY-Patient # format (example: JU-05-0029).  Click on""Yes"" to override this requirement. ""","17","","","",""
"289","","Barcode","Calculation","= External(""Barcode-Code128"",PepID)","(Text)","","","Calculation(Text)","IDCard","= External(""Barcode-Code128"",PepID)","= External(""Barcode-Code128"",PepID)","= External(""Barcode-Code128"",PepID)","BarcodexIDCard","8","Barcode.","","= External(""Barcode-Code128"",PepID)","Barcode.= External(""Barcode-Code128"",PepID)","8","","","",""
"290","","PepIDChk","Calculation","Indexed","(Text)","= Case(~IsEmpty(PepID), ""Enter ID #"",~Middle(PepID, 3, 1) <> ""-"", ""Hyphen error"",~PatternCount(PepID, ""-"") <> 2 or~Middle(PepID, 6, 1) <> ""-"", ""Hyphen error"",~PatternCount(PepID, "" "") > 0, ""Spaces error"",~Length(PepID) < 10, ""Missing digits"",~Length(PepID) > 12, ""Excess digits"",~Left(PepID, 2) <> ""ab"" and~Left(PepID, 2) <> ""ju"" and~Left(PepID, 2) <> ""mh"" and~Left(PepID, 2) <> ""uc"" and~Left(PepID, 2) <> ""nm"" and~Left(PepID, 2) <> ""lu"" and~Left(PepID, 2) <> ""um"", ""Site error"",~(TextToNum(Middle(PepID, 4, 2)) < 4) or~(TextToNum(Middle(PepID, 4, 2)) > TextToNum(Right(NumToText(Year(Today)), 2))) or (Length(MiddleWords(PepID, 2, 1)) <> 2), ""YY error"",~Length(TextToNum(""1"" & Middle(PepID, 7, 4))) <> Length(""1"" & Middle(PepID, 7, 4)) or~TextToNum(Middle(PepID, 7, 4)) < 1 or~TextToNum(Middle(PepID, 7, 4)) > 9999 or~TextToNum(RightWords(PepID, 1)) < 1 or~TextToNum(RightWords(PepID, 1)) > 9999.9 or~(PatternCount(PepID, ""."") = 0 and Length(RightWords(PepID, 1)) <> 4) or~(PatternCount(PepID, ""."") = 1 and Length(RightWords(PepID, 1)) <> 6), ""Patient # error"",~"""")","","Calculation(Text)","IDCard","","= Case(~IsEmpty(PepID), ""Enter ID #"",~Middle(PepID, 3, 1) <> ""-"", ""Hyphen error"",~PatternCount(PepID, ""-"") <> 2 or~Middle(PepID, 6, 1) <> ""-"", ""Hyphen error"",~PatternCount(PepID, "" "") > 0, ""Spaces error"",~Length(PepID) < 10, ""Missing digits"",~Length(PepID) > 12, ""Excess digits"",~Left(PepID, 2) <> ""ab"" and~Left(PepID, 2) <> ""ju"" and~Left(PepID, 2) <> ""mh"" and~Left(PepID, 2) <> ""uc"" and~Left(PepID, 2) <> ""nm"" and~Left(PepID, 2) <> ""lu"" and~Left(PepID, 2) <> ""um"", ""Site error"",~(TextToNum(Middle(PepID, 4, 2)) < 4) or~(TextToNum(Middle(PepID, 4, 2)) > TextToNum(Right(NumToText(Year(Today)), 2))) or (Length(MiddleWords(PepID, 2, 1)) <> 2), ""YY error"",~Length(TextToNum(""1"" & Middle(PepID, 7, 4))) <> Length(""1"" & Middle(PepID, 7, 4)) or~TextToNum(Middle(PepID, 7, 4)) < 1 or~TextToNum(Middle(PepID, 7, 4)) > 9999 or~TextToNum(RightWords(PepID, 1)) < 1 or~TextToNum(RightWords(PepID, 1)) > 9999.9 or~(PatternCount(PepID, ""."") = 0 and Length(RightWords(PepID, 1)) <> 4) or~(PatternCount(PepID, ""."") = 1 and Length(RightWords(PepID, 1)) <> 6), ""Patient # error"",~"""")","= Case(IsEmpty(PepID), ""Enter ID #"",Middle(PepID, 3, 1) <> ""-"", ""Hyphen error"",PatternCount(PepID, ""-"") <> 2 orMiddle(PepID, 6, 1) <> ""-"", ""Hyphen error"",PatternCount(PepID, "" "") > 0, ""Spaces error"",Length(PepID) < 10, ""Missing digits"",Length(PepID) > 12, ""Excess digits"",Left(PepID, 2) <> ""ab"" andLeft(PepID, 2) <> ""ju"" andLeft(PepID, 2) <> ""mh"" andLeft(PepID, 2) <> ""uc"" andLeft(PepID, 2) <> ""nm"" andLeft(PepID, 2) <> ""lu"" andLeft(PepID, 2) <> ""um"", ""Site error"",(TextToNum(Middle(PepID, 4, 2)) < 4) or(TextToNum(Middle(PepID, 4, 2)) > TextToNum(Right(NumToText(Year(Today)), 2))) or (Length(MiddleWords(PepID, 2, 1)) <> 2), ""YY error"",Length(TextToNum(""1"" & Middle(PepID, 7, 4))) <> Length(""1"" & Middle(PepID, 7, 4)) orTextToNum(Middle(PepID, 7, 4)) < 1 orTextToNum(Middle(PepID, 7, 4)) > 9999 orTextToNum(RightWords(PepID, 1)) < 1 orTextToNum(RightWords(PepID, 1)) > 9999.9 or(PatternCount(PepID, ""."") = 0 and Length(RightWords(PepID, 1)) <> 4) or(PatternCount(PepID, ""."") = 1 and Length(RightWords(PepID, 1)) <> 6), ""Patient # error"","""")","PepIDChkxIDCard","9","PepID error check field.","","= Case(IsEmpty(PepID), ""Enter ID #"",Middle(PepID, 3, 1) <> ""-"", ""Hyphen error"",PatternCount(PepID, ""-"") <> 2 orMiddle(PepID, 6, 1) <> ""-"", ""Hyphen error"",PatternCount(PepID, "" "") > 0, ""Spaces error"",Length(PepID) < 10, ""Missing digits"",Length(PepID) > 12, ""Excess digits"",Left(PepID, 2) <> ""ab"" andLeft(PepID, 2) <> ""ju"" andLeft(PepID, 2) <> ""mh"" andLeft(PepID, 2) <> ""uc"" andLeft(PepID, 2) <> ""nm"" andLeft(PepID, 2) <> ""lu"" andLeft(PepID, 2) <> ""um"", ""Site error"",(TextToNum(Middle(PepID, 4, 2)) < 4) or(TextToNum(Middle(PepID, 4, 2)) > TextToNum(Right(NumToText(Year(Today)), 2))) or (Length(MiddleWords(PepID, 2, 1)) <> 2), ""YY error"",Length(TextToNum(""1"" & Middle(PepID, 7, 4))) <> Length(""1"" & Middle(PepID, 7, 4)) orTextToNum(Middle(PepID, 7, 4)) < 1 orTextToNum(Middle(PepID, 7, 4)) > 9999 orTextToNum(RightWords(PepID, 1)) < 1 orTextToNum(RightWords(PepID, 1)) > 9999.9 or(PatternCount(PepID, ""."") = 0 and Length(RightWords(PepID, 1)) <> 4) or(PatternCount(PepID, ""."") = 1 and Length(RightWords(PepID, 1)) <> 6), ""Patient # error"","""")","PepID error check field.= Case(IsEmpty(PepID), ""Enter ID #"",Middle(PepID, 3, 1) <> ""-"", ""Hyphen error"",PatternCount(PepID, ""-"") <> 2 orMiddle(PepID, 6, 1) <> ""-"", ""Hyphen error"",PatternCount(PepID, "" "") > 0, ""Spaces error"",Length(PepID) < 10, ""Missing digits"",Length(PepID) > 12, ""Excess digits"",Left(PepID, 2) <> ""ab"" andLeft(PepID, 2) <> ""ju"" andLeft(PepID, 2) <> ""mh"" andLeft(PepID, 2) <> ""uc"" andLeft(PepID, 2) <> ""nm"" andLeft(PepID, 2) <> ""lu"" andLeft(PepID, 2) <> ""um"", ""Site error"",(TextToNum(Middle(PepID, 4, 2)) < 4) or(TextToNum(Middle(PepID, 4, 2)) > TextToNum(Right(NumToText(Year(Today)), 2))) or (Length(MiddleWords(PepID, 2, 1)) <> 2), ""YY error"",Length(TextToNum(""1"" & Middle(PepID, 7, 4))) <> Length(""1"" & Middle(PepID, 7, 4)) orTextToNum(Middle(PepID, 7, 4)) < 1 orTextToNum(Middle(PepID, 7, 4)) > 9999 orTextToNum(RightWords(PepID, 1)) < 1 orTextToNum(RightWords(PepID, 1)) > 9999.9 or(PatternCount(PepID, ""."") = 0 and Length(RightWords(PepID, 1)) <> 4) or(PatternCount(PepID, ""."") = 1 and Length(RightWords(PepID, 1)) <> 6), ""Patient # error"","""")","24","","","",""
